8906,105,2698,73
8907,14,3137,8
8910,1,398,1
8922,4,1544,2
8997,89,297,65
9000,1,496,1
9008,1,297,1
9010,2,1747,2
9027,25,297,16
9030,24,195,13
9043,131,2711,57
9060,29,862,17
9079,2,2690,2
9080,409,483,183
9082,37,50,35
9095,226,949,197
9102,6,195,3
9114,125,146,105
9135,20,1544,8
9150,7,195,6
9261,1,1433,1
9269,10,1741,5
9271,18,195,7
9272,166,2711,143
9279,314,1741,274
9306,48,45,22
9309,108,1299,41
9357,192,2711,109
9361,23,949,16
9377,1,1299,1
9429,24,585,8
9445,162,146,46
9489,59,938,27
9651,25,1741,15
9822,31,33,30
9832,1593,2776,1070
9861,4,297,2
9945,255,984,68
10023,15,1747,10
10026,12,459,7
10027,65,374,52
10038,3,236,3
10040,21,195,7
10051,390,1741,191
10091,27,33,24
10139,219,535,129
10149,571,949,194
10177,402,1128,208
10178,24,1570,11
10189,126,195,83
10191,28,398,15
10193,1,1325,1
10210,24,1747,24
10213,2,135,1
10218,2,2516,1
10221,120,398,74
10222,6,80,3
10225,7,2152,5
10226,1,1686,1
10229,2,1747,1
10230,5,236,4
10231,194,1529,113
10237,745,601,588
10242,765,45,381
10256,1,3219,1
10258,2,3211,2
10266,9,585,6
10268,119,3211,101
10274,18,649,9
10285,438,50,300
10286,46,2549,40
10287,1,1038,1
10304,339,1747,257
10305,4,2798,4
10314,2,565,1
10326,447,1128,228
10341,1,535,1
10343,401,195,169
10350,11,1741,5
10355,213,1299,107
10364,97,398,36
10396,427,585,179
10399,18,41,17
10403,1,3198,1
10419,273,45,171
10423,13,236,11
10424,213,1782,102
10430,93,64,64
10433,196,45,74
10440,12,1038,12
10441,21,236,10
10449,11,1256,3
10461,566,2698,358
10466,17,1261,13
10470,29,535,24
10485,9,218,9
10488,110,364,96
10495,6,798,4
10502,135,40,51
10506,7,218,3
10508,3,870,3
10516,93,45,28
10517,2,195,2
10522,15,494,9
10534,2,1747,1
10537,3,1266,1
10541,44,1741,31
10544,9,195,7
10551,1,861,1
10588,9,1741,6
10590,3,396,3
10593,44,2152,39
10595,44,1741,26
10604,335,2068,140
10608,3,312,1
10609,137,1741,98
10618,1,751,1
10623,5,236,3
10625,13,236,11
10626,44,2826,37
10629,1,1741,1
10630,143,535,97
10631,5,1937,4
10637,32,1298,15
10638,8,1741,6
10658,2,33,1
10666,12,601,5
10668,28,33,21
10671,48,45,43
10695,9,307,6
10701,55,1299,22
10703,2,861,1
10706,123,1747,66
10708,166,3211,157
10711,8,374,3
10721,3,40,2
10727,338,1741,314
10734,1,1741,1
10737,149,195,69
10766,109,1747,99
10768,5,1741,4
10790,11,1299,4
10797,5,236,4
10809,3,984,2
10812,16,2817,7
10821,2,1741,2
10822,18,1741,11
10835,15,601,9
