33015,7031,11747
54023,76,152
16011,474,1165
05123,216,490
29195,99,221
26037,1637,2992
23021,112,229
13055,181,414
05069,546,1148
24039,207,426
27123,14308,23906
38005,36,102
24017,3282,6614
54019,365,763
08047,168,270
20205,61,137
37031,757,1464
41019,1072,2088
17105,354,667
13211,220,504
54037,884,1793
48159,168,386
06067,24758,45749
26157,693,1343
13145,580,1290
27139,3331,6380
53035,4780,9317
21173,349,788
53059,198,456
48119,29,59
54043,214,472
18069,431,876
42041,4104,7177
51710,7161,13109
55077,235,452
34019,2140,3817
13119,352,881
26097,47,73
47031,764,1536
55051,54,105
26013,22,37
33017,2321,3703
48271,22,46
18157,2188,4186
13123,283,595
47125,4381,10311
48387,103,247
46045,60,120
12045,103,194
17167,1980,3477
22089,837,1775
05083,167,371
38059,719,1195
06039,1837,4287
49023,104,322
13039,670,1506
19039,93,181
32015,30,68
36083,2976,5000
26025,1490,2771
51107,10084,20986
05047,222,517
36053,1002,1834
12005,2541,4944
22047,460,992
21137,283,607
39147,687,1291
01059,334,828
13181,67,147
05041,84,206
39045,2920,5798
48215,3692,8566
19081,128,260
08003,164,352
13319,96,188
54017,171,392
39097,865,1779
21217,201,442
12007,381,813
30065,37,76
51093,690,1438
13001,86,209
53029,2000,3955
19117,43,91
06097,7267,11918
35006,260,561
16075,363,806
18087,508,1084
40095,173,360
13067,22386,42751
48481,446,1020
06087,4789,8568
05067,134,246
01109,279,620
11001,23104,32270
21139,140,267
42025,952,1732
51077,126,259
51015,1091,2115
46005,40,83
24019,410,793
31037,136,296
20163,23,48
23025,688,1273
48139,3384,7546
55095,704,1261
40067,56,145
45087,141,308
39117,783,1555
21167,252,504
18127,2721,5307
36061,61075,86031
13029,706,1627
51171,577,1124
21085,154,327
21121,372,877
46013,294,537
23019,1431,2450
29213,570,1132
30005,37,80
48097,650,1418
08067,667,1121
40111,463,1051
26031,235,448
55049,360,653
42069,1824,3193
51059,30106,55753
48283,47,102
40045,26,60
53025,1010,2211
22017,3375,6524
33019,628,1014
48233,137,311
24005,18598,34591
45049,153,363
05089,146,311
21127,105,278
27049,708,1268
48273,363,721
27075,93,165
51135,116,245
01039,281,630
21203,117,277
12031,19920,36486
31111,164,310
41015,117,214
28011,285,632
35035,698,1634
48091,4020,8327
25001,3648,5973
24037,1388,2748
46129,21,54
21059,774,1543
20009,135,236
28147,132,340
51161,2119,4075
32021,22,38
41041,748,1285
39095,4142,7170
47009,1602,3129
51083,189,413
21071,225,533
37097,2275,4612
05127,47,110
06033,833,1635
17179,1781,3246
31119,353,672
12117,13485,24556
53009,812,1445
29141,245,487
17115,692,1312
29009,581,1290
29115,52,93
13295,1070,2385
05053,227,502
17049,338,627
26021,1643,3142
48147,539,1141
48497,1232,2787
21005,320,683
48353,55,102
40137,377,819
13099,42,95
48371,92,195
40013,485,999
55035,1738,2886
53075,611,993
27067,297,560
48217,524,1080
19103,1932,3225
42073,760,1316
22103,3859,7898
37019,2063,4020
39023,1414,2815
04011,139,310
48061,2488,5604
47105,861,1834
28025,165,300
18041,185,374
36033,337,619
20087,314,621
38097,96,187
21001,98,224
27113,155,267
49015,98,232
27083,150,275
48331,311,624
19125,294,630
26117,1025,2068
31021,24,43
48225,162,341
20189,21,61
40149,197,451
48475,118,261
36059,20509,38777
51730,927,1815
51600,898,1658
47069,193,454
48365,268,610
29023,434,940
22083,221,521
48221,1022,2080
28161,135,318
17173,430,857
27053,28921,47119
29011,60,123
05049,115,271
37183,23685,45406
27105,104,260
18177,486,969
36025,496,902
49001,24,60
17137,305,611
13135,23601,49776
12043,225,478
21151,989,1930
47173,298,678
54039,1624,2983
19069,53,89
48031,187,369
38081,23,42
51530,80,154
16087,118,264
27035,887,1584
12083,5338,10049
38067,22,33
37067,4981,9183
21213,324,713
48293,185,422
17135,293,573
22059,63,153
24047,869,1549
37127,1609,3638
45057,1473,3171
26115,2056,3946
31141,390,772
49025,28,55
51197,229,490
54067,129,286
08049,179,289
15009,2007,3295
19145,82,164
27163,6011,11224
